paper_id,cluster_id,umap_x,umap_y
0906.2553,3,1.0151607,5.605383
1001.4030,3,2.2081492,4.728065
0910.4701,3,6.0292444,5.622924
0909.4464,3,1.6626482,4.031936
1011.2648,3,2.3376737,3.724235
0902.4901,4,4.4758763,-1.7506727
0910.4076,3,3.369391,5.0729713
0907.3680,4,3.4222083,5.139095
0907.2474,3,1.1957265,4.0829787
1004.4788,3,2.2321236,4.1093807
0810.4639,3,2.6255174,5.471988
0811.3693,3,3.1677098,4.206418
0810.4478,3,2.3617504,4.3444147
0712.0408,3,1.342867,5.1609635
0912.3989,3,5.102368,5.1967936
0804.4876,3,1.1697563,4.682804
1012.1585,3,1.5810223,4.4932456
0908.3288,3,0.758398,5.011375
1011.2167,3,1.2191405,4.432892
0911.0992,3,2.855453,3.4722896
0911.1065,1,1.6643285,6.5694275
0806.0778,3,3.6586022,3.8169093
0907.3182,3,2.1394758,4.158671
0706.2700,3,1.2924769,4.345291
0906.1372,3,1.5903288,4.9114842
0901.1389,3,0.8289217,4.401429
0812.3320,4,3.1268954,1.4114856
1012.5117,1,2.9729998,5.258791
0806.1815,3,1.8492279,4.762414
0710.0586,3,1.4904525,4.096742
1012.5641,3,2.0414057,4.6699214
1010.3648,3,1.395746,4.603832
0812.3678,3,0.77873296,4.389165
1003.4530,1,4.750186,5.3625646
1011.4708,3,1.4210373,4.2051315
1004.1953,3,3.490083,5.169964
1005.0943,1,1.0535121,6.2033505
1004.1753,3,2.2926912,4.2062945
1005.0270,3,1.5895942,3.849872
1010.2902,3,1.2772162,4.8832374
0801.4844,3,1.2934376,4.669984
0808.0764,3,1.4289052,3.9601347
1006.5693,3,2.6259575,4.951372
0710.2107,3,1.2541413,5.114064
0807.4496,3,1.2872846,4.0049677
1005.0394,3,1.2961265,4.5509143
0911.3882,3,1.1574655,4.194617
0909.4320,4,3.4044104,4.529058
0807.3868,1,2.8995912,5.295759
0911.2197,1,2.7451541,5.9285665
1009.0414,3,1.396669,4.100908
0811.4623,1,3.3873467,5.1684656
1003.4713,4,3.385874,2.171887
1009.0837,3,0.7603287,5.008936
0707.2110,3,1.3530046,4.4186187
0707.0840,3,2.6556435,4.5636954
1005.0810,1,3.5741203,5.399927
1010.5205,3,2.1511693,4.6532607
1004.4779,3,1.1694318,4.0968833
1006.0749,1,2.7586737,5.348615
0802.1173,3,2.197776,4.8149796
0706.0357,3,1.8622235,5.001787
0812.5102,3,2.5504365,3.6116712
1007.4887,3,1.2126149,4.7158885
1001.0619,3,1.4383377,4.018758
1010.4846,3,1.246233,4.3996286
0710.5681,3,1.6933432,4.880398
1007.1226,3,1.3022492,4.438766
0801.1735,3,2.8574266,3.5276034
1005.3953,3,1.2606201,4.072062
0910.3802,3,3.6055114,3.1945052
1006.5590,3,3.3882177,5.0912066
0811.4001,3,1.3103842,4.77552
0801.4404,3,1.1436998,4.1302547
0906.4842,1,2.8582532,7.107473
0804.3587,3,1.2029636,3.9469283
0811.0007,1,3.133768,4.32767
0910.3659,3,1.3524833,4.308544
1004.3885,3,3.418557,4.091672
1001.3440,3,3.4260926,3.4945765
1003.3320,3,1.7347156,3.8917534
1012.2392,3,4.1316,4.983028
1004.5474,3,1.2737259,4.3399024
1003.4310,4,5.125553,4.06042
1011.0706,3,1.8256449,4.5852876
1007.0737,3,2.8348083,3.3692455
0904.1345,3,4.8454685,4.863353
1008.4996,3,7.3366694,3.1464655
1002.1454,3,2.386979,4.1255293
0901.1342,1,2.3000395,9.086608
0911.0885,3,1.1122316,5.917036
0908.1218,3,1.211666,4.1089506
0810.3279,4,3.536793,4.5195723
0912.1654,3,2.0319726,4.2522464
1005.1971,1,1.3310864,9.628497
1002.2348,3,1.4036362,4.9843144
1009.5068,4,3.6125891,4.31088
1011.0361,3,1.5408808,3.9108365
0907.0397,3,2.711506,4.496893
0901.1052,3,1.2071847,4.413034
1001.2552,3,3.352339,3.5555084
0906.3128,3,3.8141327,5.455086
0802.1564,3,1.3617393,3.9800122
0804.0564,3,3.0839896,4.660526
1004.5213,3,1.8758801,3.6581273
0811.2746,3,1.5002843,4.071098
1010.2188,3,1.2239598,4.447052
0904.4768,4,3.4843433,5.107907
1012.4613,4,3.530154,2.2770908
0905.0974,4,3.5643668,2.479701
1002.4013,3,0.6630641,5.1967235
1003.3923,3,1.8306661,4.096219
0904.0276,3,3.3965933,3.5268364
0906.5405,1,0.15844126,9.160888
1009.1945,3,3.0566545,4.2541966
1003.1676,3,2.430955,4.4574227
1004.5323,3,1.3899522,4.2093253
0812.3354,3,0.7826316,4.386425
1006.4995,3,3.3484702,3.632529
0708.4093,3,2.1706085,4.736795
0904.0434,3,5.1427336,5.4026146
0904.2294,3,2.4846294,3.5954325
1003.1943,3,1.0676421,4.475813
1003.5704,4,1.6013378,7.096458
1005.4322,3,3.0080624,4.679054
1003.5671,3,1.8379139,2.208438
0908.3668,1,2.1107574,5.396312
0812.4761,3,2.6706388,4.90659
1006.1256,3,3.2358952,3.8815677
0802.1352,3,1.4277526,4.601529
1005.1727,3,3.187731,4.769517
0803.3508,3,3.7037945,3.7459304
0903.3370,1,3.988008,3.9399796
0901.2979,3,1.4128965,3.953117
1003.0969,3,3.5807462,4.62323
1004.4962,3,1.2613419,4.6305633
0908.3671,3,1.1772815,5.1597958
0907.3996,4,2.947093,1.5493623
0907.1066,3,5.345324,5.3956094
1004.4250,1,2.8389542,7.1374803
0808.0275,3,1.0640291,4.503341
1011.0743,3,1.2996742,3.9825978
1011.4349,1,2.666558,5.6571856
0810.1673,3,1.9993744,4.5162187
0704.3278,3,1.168975,4.061887
0906.0971,3,1.4772619,4.352023
1002.4559,3,2.8275213,3.9479096
0801.4923,3,1.414395,4.183393
1004.2694,3,1.5953088,4.117473
1002.1439,3,1.4805918,5.156681
0910.1818,3,1.4046526,3.983391
0709.0597,3,2.9349537,3.9985468
0908.4545,3,2.0328803,4.169733
1006.3048,3,5.2005014,5.421157
0808.2031,3,2.0688238,4.742326
1003.0908,3,1.516799,2.6070654
1009.0186,3,1.3949056,3.9304035
0901.4412,3,5.123267,5.3640347
1001.2802,1,3.0116076,5.261749
0710.1276,3,2.528872,4.275006
0804.2153,3,1.3030039,5.319097
1009.1654,3,1.3448615,3.925669
0807.0090,3,1.8183342,4.986875
0811.2978,3,1.1935798,4.655349
0907.4894,3,1.5773855,4.9870696
0706.2154,3,1.3634514,4.429426
0711.1928,3,1.1766067,4.290184
0911.1215,4,3.8696027,1.1610255
1009.3044,3,1.1774104,4.1176105
1004.4827,1,0.9625452,6.1993937
0906.0623,3,1.1704931,4.615877
0805.3363,3,1.2909484,3.9247744
1006.4322,3,1.4775643,4.3684287
1004.3316,3,3.5766757,3.435995
0904.2422,3,5.1059437,5.3751984
1011.0355,1,1.1637268,7.503629
0901.2773,3,3.7545717,2.7505789
1011.5862,3,1.2230299,4.780728
0806.3580,3,1.5665466,4.5318804
0903.3790,3,1.2221998,4.183358
1009.5930,3,5.237313,5.400003
0911.4913,3,1.1276599,4.610321
0806.4081,3,5.128258,5.378811
1005.3371,3,2.4409535,4.582517
0909.4550,3,7.300367,3.1084454
0911.4494,3,1.4773426,3.9731803
0804.2828,3,1.2598374,4.6189113
1012.2494,2,5.0464206,5.399541
1003.3602,3,1.7846861,4.867653
0904.1069,3,1.1814269,4.2970853
1002.0772,4,2.9880567,2.1506455
0804.1554,3,1.2983274,4.4102116
0710.3119,3,1.6280222,4.465209
0908.0555,3,1.5312251,4.3684816
0906.0148,3,4.210843,3.7897496
0912.1356,3,2.0680943,4.921087
0903.2716,3,3.2211635,5.1618786
1012.3763,3,2.0909402,5.2848473
0812.4529,3,4.4265285,4.6398625
1007.1314,3,0.779353,4.3896866
1007.0491,3,1.163773,4.6882896
0807.3054,3,1.5520132,3.8339026
0803.0185,3,1.2302263,4.3887663
0808.1307,3,5.1817904,5.4431715
0910.3583,3,5.1041584,5.2248473
0903.1025,1,3.3580484,6.0799646
0705.1407,3,3.4528444,3.3899937
0905.0635,3,1.4628419,5.0901027
1012.3495,3,2.4846199,4.439799
0909.2093,3,4.1400185,4.555877
1007.2426,3,0.560988,5.782434
0911.2502,2,2.9386675,5.028831
0706.1929,3,1.5972533,5.0329576
0911.4069,3,2.6894,3.530195
1011.2305,3,2.7831602,3.0231946
0907.3805,3,4.140728,4.572255
1007.2892,3,4.754869,4.6514626
0708.0649,4,3.4233854,5.1326337
1002.1229,3,1.3260959,5.46755
1002.2097,3,1.3094988,4.5075855
1003.2891,4,5.489737,0.54867375
0806.2633,3,1.9979374,3.809964
1008.2657,3,3.7237377,3.8574743
0905.0483,1,0.44052058,9.256398
1012.0433,3,1.5442797,3.7951856
1002.2252,3,4.722316,4.697777
1008.4318,3,2.0875614,4.383377
1008.4826,3,1.8160564,4.453597
0905.0002,3,1.3967869,3.883649
1003.5481,3,0.5859418,9.036803
0901.2004,3,3.767741,4.4034567
0901.0323,3,2.8302565,3.803182
1003.2474,3,3.4393241,3.3773053
0912.4981,3,1.490726,4.3567247
0901.4756,3,3.3403494,4.052611
1007.1035,1,0.34953022,9.1964855
0912.2922,3,2.0371447,4.3799806
1012.1630,3,1.4750389,5.0396914
0911.5231,3,4.225542,5.078894
0803.2643,4,2.8254652,1.4464619
0907.2986,3,3.4288628,5.0206895
0812.4230,3,2.1717134,3.9300222
1003.5705,3,3.7127843,3.8605392
1009.4619,3,1.3639331,4.7854724
0806.1180,3,4.139462,5.067577
0903.1256,3,1.4770136,4.43095
0905.0169,3,2.4125333,4.6192055
1003.2945,3,2.4736545,4.3037143
0908.0558,3,2.9852045,3.9927528
0810.0164,3,2.062457,4.1127977
0906.3143,3,3.3761907,3.6669896
0902.2413,3,3.6204545,5.021166
0909.4732,3,1.3684797,5.421878
1001.2533,3,3.385577,5.1643596
0810.3460,3,3.7466025,4.3761835
1009.0603,3,2.6465538,4.3804426
1003.3416,3,1.2950333,4.025791
1005.5370,3,1.2191511,4.147008
1003.3176,3,1.108859,4.8603263
0902.1138,3,1.4228078,3.7737634
0906.4865,4,4.6517634,4.130685
0908.0165,3,1.5292268,4.5347767
1002.3261,3,3.8081872,4.2715263
1011.1317,3,1.7721616,4.0718517
0901.3977,1,2.2400813,7.9496913
0908.3978,3,5.1176906,5.3764677
0901.0369,3,1.4585334,4.3897457
0809.0262,3,3.1572144,5.0376387
1010.5633,3,1.2199895,4.383361
0710.3627,3,1.6678442,4.224656
1005.4328,3,1.2083993,4.0306597
0912.0557,3,2.316894,3.5626442
1003.0274,1,9.353031,7.4396315
1012.1786,3,1.8091645,4.2132926
1001.4729,3,3.656303,3.966535
0709.0334,1,2.2513406,9.273355
0908.0614,3,5.105618,5.375777
0712.1465,3,-1.1862234,7.027386
1002.2049,3,1.0800179,5.4732113
0906.0333,4,4.169792,-0.39046463
0902.2486,3,8.031677,2.6020937
1010.3992,3,2.2395031,4.0999274
0704.0524,1,3.3915763,5.3859715
0911.1700,3,3.649414,2.8850963
0710.3358,3,1.9160714,4.400624
1007.4081,3,0.7387535,5.037746
0903.1791,3,3.044989,3.3530428
1009.0568,3,1.5511471,4.4943247
0911.2441,3,1.6665481,4.9750404
0809.3341,3,0.9238535,4.6812305
0812.0081,3,0.65554893,6.532048
1007.5262,3,4.2644076,4.761986
1011.3669,1,1.220895,9.295276
1005.0077,3,2.6945424,4.7513065
1012.4819,3,1.2414784,4.3838677
1010.1883,3,1.3198092,4.4638577
1007.3576,3,1.3543665,4.3441443
1007.4443,3,4.215864,4.4989586
1005.5534,3,0.7214245,5.608766
0801.3921,3,1.669787,4.1340528
0803.2138,3,0.8273114,6.2490935
1003.0022,3,1.5555346,4.032255
0908.2453,3,2.9734092,3.5307424
1005.2813,3,1.7983148,4.07125
0708.1585,3,2.8134046,3.7180853
1009.5142,3,2.9807985,4.767113
0903.1686,3,1.4299171,3.7863722
1006.4975,3,1.1386143,4.016464
1003.2728,3,1.3082848,5.500906
1005.2142,3,1.5498374,4.263599
1003.4977,3,1.7021805,4.2644644
0905.4812,3,2.7811053,4.4673734
0902.0198,3,0.9765453,5.6867404
1001.3556,3,1.8716938,4.7109976
0805.0439,3,1.3529055,3.8935854
1005.0845,3,3.405609,3.4180882
0710.1645,3,1.7911893,4.1528955
1005.4553,1,2.3065693,9.62912
1008.3664,3,1.301598,4.613986
1005.2803,3,0.63231146,5.7112465
1001.0624,3,1.2370104,4.6018357
0909.0804,3,1.247103,4.5549803
0804.0695,3,1.7992643,4.3491144
0801.4963,3,3.5797467,5.236367
1008.5018,3,4.126378,4.577346
1011.3438,3,1.5903004,3.900534
0910.0447,3,1.982868,3.4988756
0809.3472,3,2.2883801,4.6766853
0909.4065,3,1.7591525,4.1524515
1011.0793,4,4.3017473,-0.29167908
0906.4694,3,2.1936119,4.530188
1004.5469,3,5.1024084,5.4129047
0905.2929,3,2.9815824,2.6251733
0710.0088,3,2.160114,4.249819
0912.0283,3,1.155029,4.0702267
0710.3216,3,1.4825962,3.948585
0809.1842,4,4.107938,1.3874837
0812.1651,3,2.1181455,4.0704393
0706.2239,3,1.3820983,4.484667
0909.2933,1,1.3725346,6.2307577
1004.5105,3,3.611818,3.59814
0905.4806,4,3.8562858,4.933688
0908.0246,4,3.737513,3.8554518
0710.4230,3,1.1046919,5.222877
1005.4338,3,2.0220332,3.477947
1011.2417,3,1.6952106,4.896915
0911.5078,3,1.796115,4.3709946
0810.3073,3,2.6859527,4.48652
1011.2254,3,1.6224145,4.0066934
0901.3096,3,2.8330252,3.5076432
1009.2492,3,1.2231249,4.8201027
1011.0523,3,1.5305086,3.8129263
0811.3134,3,3.1877692,2.0889106
1011.6468,3,1.3898062,4.2476864
0907.4491,3,1.78495,2.0913193
0806.2025,3,1.2244955,4.5259523
1005.2070,3,3.4346306,4.921597
0912.1845,1,0.577219,9.287651
0706.1194,3,4.1921725,3.7840552
1002.1356,3,1.8329931,5.301646
1003.3271,3,2.142718,4.701742
0804.1608,4,4.0935307,1.2733517
1012.5904,3,1.7015985,4.1237283
0911.5245,1,3.3685362,5.2886252
1001.1346,3,1.8951722,4.516767
0905.0596,3,0.71720845,5.0203547
0902.0646,4,5.0090685,0.39738286
0901.1506,3,1.4755989,3.9995232
0804.0706,3,1.6917765,4.3005905
1010.2761,3,1.2314689,4.393777
1002.3721,3,3.018543,4.41229
0704.2146,3,1.1769987,5.2701645
1002.1033,3,1.0619574,5.5277505
0706.1792,3,1.3071703,4.3891172
0811.1404,3,1.6909908,4.7301707
1009.0914,3,1.597892,4.3067803
1003.5735,3,1.8556187,2.2141728
0906.0135,3,1.3055385,4.223464
1007.5020,3,2.2878015,4.243661
1003.5234,3,1.4750115,4.437055
0801.2456,1,-0.9495511,7.4729214
1006.5248,3,1.1493922,4.5805664
1005.3275,3,1.246625,4.4031553
0808.1070,3,1.4058163,3.8048227
1003.5250,3,1.8757191,3.710489
1011.2972,1,4.7530904,5.399498
1007.3658,3,1.2704202,4.0985084
0707.2776,3,1.6938983,4.3669844
1005.2557,3,2.4248297,4.40049
0905.2731,3,3.7331214,2.7426605
0912.3189,4,5.2761254,1.1450046
0708.3992,3,1.6214948,4.621386
1004.0471,3,1.3513365,4.461586
0911.1716,3,4.4294224,4.9921317
1012.5885,3,1.3549825,4.0060573
1009.0406,3,3.5181863,5.1804643
0807.4007,3,1.5447996,4.5856037
0906.1932,3,3.3893535,3.498673
0905.3670,3,2.3930497,4.5950937
1010.4298,3,1.6957706,4.9046526
0905.4318,3,3.006132,3.5021582
1005.0171,3,0.7381655,5.0041423
1007.3137,3,2.983366,4.2665434
0912.3788,4,4.437824,-0.54608405
0901.1830,3,1.3985527,4.7098618
1004.3385,1,1.3669895,7.4312344
1009.1405,3,3.8142402,3.3674808
0907.3252,3,2.9623694,4.701053
0903.0529,1,1.4536328,8.890025
0806.0978,3,1.7635864,3.6255927
0902.1123,3,3.6039946,3.969039
1007.3322,1,3.2590683,5.4015765
1011.3379,1,3.393646,5.2154326
0812.3021,3,7.1571236,2.7425063
0706.0819,3,3.760788,3.8886244
0803.0391,3,1.8051746,4.0599174
0902.2686,3,2.1544921,4.7824073
0901.1406,3,2.288955,4.1206145
1008.5371,3,1.151384,5.1857343
1008.1102,3,1.8172373,4.0733237
1006.0149,3,3.628621,3.7290576
0810.4402,3,1.5298927,3.920237
1011.0042,3,2.499838,4.8889832
1006.2052,3,2.336247,4.59666
1003.4335,3,5.170432,5.4416256
1010.0656,3,1.9386585,4.47234
0906.4538,3,4.1885633,5.0796795
1010.0749,3,1.3021008,5.1381736
1005.2789,4,3.479573,3.4224002
0906.0187,3,1.595782,3.8850918
0712.2184,3,1.4421303,5.06226
1010.5220,3,2.9920683,4.3418145
1012.1002,3,5.3430715,5.2520595
1004.5212,3,2.477323,4.428299
1012.0402,3,1.8007345,3.9216933
0711.0415,3,1.1597697,4.594502
1008.4535,3,0.21836624,9.091102
1011.3349,3,1.2982173,4.567543
1003.3777,3,2.61793,4.21924
0810.3987,3,5.1835237,5.279434
0711.3666,3,5.2081194,5.452028
1011.6410,3,2.5019734,3.7930884
0901.0897,3,3.079027,4.2183013
0711.4317,3,1.2532191,5.204731
0907.4466,3,4.08423,-0.22710004
0910.3778,3,3.6437185,3.696916
0910.0065,3,1.366022,4.8429294
0803.0103,3,1.6098355,4.152714
1011.1452,4,4.6010118,4.479877
0904.3613,1,3.3405046,5.323507
1011.0094,3,1.4427398,4.4668536
0808.1788,3,2.1282604,4.643353
1002.3710,3,1.5764714,4.096872
0912.5492,3,2.597432,3.8703732
1007.4712,3,4.3186812,4.7317286
1006.1262,3,1.2518997,4.0828857
0809.5084,3,1.5523008,3.9934247
0911.1501,3,4.507329,4.297049
1008.5350,1,2.6891925,5.372915
0906.0593,1,0.3460476,9.162748
1004.4104,3,5.060792,5.4218073
0904.3863,3,1.2327467,4.372954
0807.2621,3,3.643557,4.8015985
1002.4868,1,2.6137064,5.8819513
0704.0398,1,3.057088,5.286206
0812.3765,1,0.79294276,7.1819997
0803.2329,3,2.8727036,4.1672764
0806.0490,1,2.6728663,9.372853
1011.5471,3,4.152567,4.5958676
0903.4850,3,1.7601124,5.157077
1011.5761,4,3.3501027,3.5110862
1006.0384,1,3.3642342,5.3614244
0803.2428,3,2.0884228,4.607827
1006.1140,3,2.9674394,4.024189
0806.4812,3,3.5357192,4.3165965
1003.4847,1,3.1108897,4.3082848
0912.5453,3,1.4202847,4.88024
0903.3835,3,1.8395654,4.4009557
0901.1612,3,1.7319269,4.090492
1001.3935,1,3.2996104,4.1770515
1012.5479,1,5.1345735,5.3016458
0810.0086,3,4.077179,4.786623
0804.3746,3,2.991332,3.9590995
0905.3730,3,2.3832364,4.791263
1005.3443,3,1.8121423,3.8574479
0903.3845,3,2.5929406,4.6189704
0903.2326,3,2.4366946,4.3515763
0903.1466,3,2.1165972,3.577579
0802.0955,3,4.2652574,4.4194183
0907.3749,3,2.5640388,4.2342954
1009.5489,3,1.2019237,5.8730407
1009.2830,4,2.120392,1.7541771
1003.4147,1,2.5813742,9.93642
0707.2505,3,1.3703141,4.775471
0907.4038,3,2.636266,4.140499
0802.0722,3,2.891806,4.506476
0812.2858,4,3.0806034,1.9585515
0711.3658,3,1.3225554,4.3708715
1003.1180,3,1.7924523,3.8337398
1006.3408,3,1.9061923,4.106026
1007.3435,1,0.8466061,9.365402
0805.0770,3,2.0037777,4.0141506
0707.0678,3,1.1603913,4.429621
0912.5302,3,2.844824,3.6351504
0810.2127,3,1.384104,4.3003964
1011.3342,3,1.1996607,5.602656
1004.1389,4,5.4760633,0.75817543
1012.1589,3,2.910487,4.474768
0810.3273,3,3.242789,3.7410412
1005.2292,1,2.546155,5.744407
0801.1209,3,3.1465678,5.1584535
0812.3471,3,2.146267,4.4133215
1010.3602,3,2.4121845,4.125
0909.0319,3,1.399513,4.0490136
1005.1146,3,5.5664706,5.5250554
1005.0689,3,3.8814185,4.5780287
1007.4543,3,1.1224802,4.266312
0706.2563,3,1.7146608,4.1344643
0908.0911,3,0.98934525,4.823545
1012.1303,3,2.1193962,4.8407145
0904.4611,3,3.7256975,3.8793485
1012.1056,3,1.3342466,4.8037014
0712.0641,3,4.96774,-1.2895324
0810.5305,3,1.2605608,4.0981846
1012.1313,3,1.0930111,4.1827087
1005.1298,3,3.0460227,4.075329
0903.1651,3,1.3850098,3.9891284
1009.2063,1,4.744188,5.397532
0901.4383,3,3.3456933,3.591543
1012.3948,3,1.5297352,5.1670256
1005.3186,3,2.505741,4.7871375
0712.3476,3,1.1676198,4.441059
0911.2656,1,4.690278,5.3638844
0802.4001,3,1.5097613,3.9025009
0909.4313,1,3.8081236,5.2154684
0803.2914,3,2.1006236,4.728292
0908.3765,3,1.3432821,4.5046077
0801.0085,3,2.2198296,3.3196876
1011.1453,3,2.2076688,4.6838193
1002.3491,3,1.3581249,4.297996
0802.0111,3,1.434572,4.4693394
0711.3699,3,3.3991203,3.0308003
0708.0234,3,2.7230453,4.4056225
0912.1813,3,1.28011,4.718785
0903.0492,3,3.4502795,3.4527826
0803.3499,3,3.4514859,5.2091875
0803.0355,3,2.3753989,4.5276427
0903.3728,3,2.2907453,4.908118
1008.2500,3,3.6067188,5.2335825
1003.1832,0,9.401255,2.7066984
0807.5104,3,1.1535366,5.12762
0712.4009,3,1.4577392,5.3774714
0801.3504,3,2.4861887,4.3578653
1011.6026,3,1.738781,4.1159296
1003.2737,3,0.685343,9.443464
1004.5505,3,3.9974868,3.6781414
1009.0146,3,1.3316058,5.468693
0705.0998,3,1.3662709,5.359517
0704.0808,3,2.5788004,4.643347
0905.0486,3,1.4799657,3.8859408
1006.5288,1,3.3760684,5.326885
0812.4222,3,2.6875389,5.038944
0708.4151,3,1.7446734,4.6306763
0710.4589,3,3.2353716,5.2193084
0908.1542,0,4.022018,2.7458498
1008.4043,1,3.1993904,6.3014946
0910.4957,3,7.0745845,3.1359859
0906.1412,3,1.9515315,2.010065
0811.2625,3,1.0843549,5.9564934
1010.1738,3,4.125242,2.0938787
1003.4414,3,1.3676833,4.5984035
0907.5343,3,1.9673594,4.5605664
0903.0055,4,4.680051,-0.6544105
1012.1914,3,1.4952477,4.462778
0808.1320,3,1.4150426,4.123568
0912.2623,3,1.3065131,4.3521204
0911.0116,3,3.7101893,4.249148
1009.4036,3,1.428591,5.4115868
0902.4290,4,4.257714,4.8279223
0811.0650,3,1.5923241,3.9520714
0805.3902,3,2.9422593,3.9449787
1004.4812,3,2.39015,4.9321895
1007.0665,3,1.1846392,4.537452
0706.1311,3,1.4511874,4.19091
0904.3110,3,1.4820397,4.6895866
0802.3921,3,2.4097905,4.2223554
1004.0108,3,3.6502826,2.6837845
1010.5194,3,1.440909,4.612551
1002.4235,3,2.0064783,4.4108586
1003.0718,3,2.4533932,4.245767
1010.3965,3,1.4960531,4.6984854
0805.1312,3,2.7559245,3.68779
0907.4906,3,1.0510145,5.969875
1010.5059,3,2.96685,3.9264977
0811.1482,3,1.1447383,4.025166
1010.2483,4,3.4098353,5.0685577
1001.4198,3,2.3445861,4.1356277
1003.5998,1,1.1476953,8.028617
0811.1881,4,5.2239957,-1.1597002
1010.3755,3,1.5210754,4.4496703
0709.0376,3,1.787524,4.312333
0912.4374,4,3.3639064,3.8098876
1004.5499,3,3.103999,4.6127453
0810.4847,3,1.8288163,4.211647
0808.0449,3,2.1966588,4.1572614
1004.0282,3,1.401647,5.1590123
0912.5313,3,1.9451684,4.285267
1011.4891,3,1.7967532,4.127511
0909.1091,3,2.6872199,5.177093
0706.3282,3,1.5283668,3.7891629
0810.2834,3,1.30093,5.056509
1011.2635,1,2.461697,9.794479
0906.2180,3,4.200676,5.294656
1002.0161,3,2.613151,4.1602836
0911.4624,3,1.4797076,4.0576057
0904.4585,3,3.813744,4.951422
1009.1597,3,7.98343,3.1820056
0905.2619,3,5.196341,5.4388185
0910.4616,3,0.5261189,5.814213
0904.2926,3,4.3944864,5.0120516
0901.2923,3,1.3148355,6.502659
1005.1006,3,3.7569244,4.9817615
0709.0797,3,1.6234721,4.3845167
1004.2765,3,3.0783317,4.173135
1005.4442,3,2.4242592,4.4446855
0808.0443,3,2.3083644,4.228545
1003.4251,3,2.9933167,4.778676
0812.0481,3,1.5080382,4.5533905
1006.3049,3,1.0256048,5.9048095
1010.5866,3,2.721962,3.7184393
0707.2927,3,1.475126,3.9433722
1004.0315,3,3.568709,3.6004224
0712.3766,3,5.033141,5.3543854
1003.5592,3,2.2607598,4.7726946
1004.5104,3,1.3207055,3.8872435
0810.4095,3,3.4300148,3.5831642
1011.0272,3,2.3115282,4.330595
0905.0338,3,3.538674,3.4330568
0902.2119,3,1.2634814,4.7506437
0806.4681,3,2.1443372,4.6689553
0902.4312,1,3.3059442,5.1886277
0901.3583,3,3.1749876,4.8428206
0903.1187,3,1.5271739,4.413899
1012.2023,3,1.7609783,4.1071057
1008.1411,3,2.8781328,3.1271396
1011.3145,2,4.1960073,4.6503935
0909.4966,3,1.3095839,5.4961495
0806.1154,3,1.4805994,4.3563037
0912.0117,3,2.1424057,3.802847
0811.1568,3,2.8948457,3.4396842
0906.3631,4,3.5838332,5.0820756
1003.1094,3,1.5136136,5.1047935
1012.4429,3,1.933704,3.9258587
1010.0023,3,5.2519903,5.3856425
0811.0524,3,1.3213291,5.4436555
0909.5482,3,3.1317964,4.824441
1009.2171,3,1.2660412,4.725323
0804.4154,3,1.1346936,5.9213943
1005.4235,3,2.2817154,1.9466568
1010.4429,3,1.0717158,5.868668
0909.5676,3,1.4414766,4.331076
1002.3702,3,1.1301457,4.1437435
1004.3813,3,1.8057549,4.665944
1003.5278,3,1.6563512,4.455146
0812.4897,3,1.5723389,3.850933
1011.3376,2,1.1037834,5.9475107
1005.3178,3,1.1750822,4.1573925
0706.2112,3,1.4380808,4.7956657
0902.0965,3,5.1139636,5.399785
0909.1480,3,3.263558,4.5782056
0909.3458,3,2.235643,4.759635
0801.4540,3,1.2987164,3.8938284
1012.2285,3,1.9835131,4.1426797
1008.3571,3,3.4379852,4.3264394
0711.3625,3,3.1027935,4.0346327
1011.2817,3,4.374907,2.9938061
1005.2786,3,4.148865,4.9361324
1002.2378,3,1.7257818,5.074239
0806.0984,3,1.3228914,5.236549
0712.2696,3,1.1830769,4.723675
0808.3838,3,2.3171022,4.3875427
1002.3177,3,1.9219532,2.543924
0905.4255,3,3.0783107,4.17327
0904.1683,3,1.0514016,4.285353
0711.2098,3,1.6593193,4.2894864
1004.0224,3,1.2100371,4.6002817
0810.2072,3,3.4217708,3.5314903
1012.3674,3,2.1189368,4.55892
1011.1922,3,1.5640684,4.3679876
1006.4744,3,2.474548,3.5441732
0906.0309,1,2.6104598,5.3422256
0910.0521,1,2.4812608,8.16813
0912.4844,3,1.2604328,4.03671
0903.0917,3,1.655288,3.7390718
1005.2131,3,1.2688298,4.5616713
1009.3907,1,1.2276855,9.0474
1012.3530,3,1.4738554,4.338901
1010.4981,1,1.0412456,5.7673125
0910.2311,3,2.2110245,4.2678647
0906.1672,3,1.3910211,5.393587
0807.4415,1,3.5559442,5.0132575
1012.5393,3,1.2328457,4.6983733
0909.3668,3,3.0810611,3.2328103
0907.4178,1,3.4076865,5.1942387
1011.5833,3,3.4583442,3.2980897
0904.1247,3,1.2955506,4.0384045
0810.4936,3,2.2072427,4.812945
1011.0478,3,4.063614,4.2059
1004.4721,3,1.7452918,3.6442845
1007.1549,3,2.380753,4.4340963
1007.1591,4,4.450211,4.230476
1011.4281,3,3.654577,2.4667728
1005.0064,1,3.3499532,5.3505363
0902.1435,3,1.3512468,5.155193
1010.3887,3,1.3069909,5.147868
1008.4069,3,2.133127,3.7623055
1004.5100,3,1.5124663,4.441678
0712.1709,3,1.5889883,4.6185756
1001.3286,3,2.0873923,4.619028
0912.3890,3,3.7548144,2.7403061
0907.0023,3,3.3902745,3.5595176
